rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,hit_area,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,is_target_win,set,match_id,rally_id,rally_length
27,5.0,00:53:59,97170.0,15,12,8,drop,0.0,0,3,2.0,6,1.0280487804878051,-0.6114062499999999,,,8,222.7,733.15,8,1,3,39,3240,8
27,6.0,00:53:59,97198.0,15,12,23,net shot,0.0,1,6,1.0,7,-0.8621951219512195,0.3301562499999999,,,8,235.0,309.59,8,1,3,39,3240,8
27,7.0,00:54:00,97223.0,15,12,8,push/rush,0.0,1,7,2.0,8,0.2573170731707316,-1.1715104166666668,,,7,125.7,571.54,8,1,3,39,3240,8
27,8.0,00:54:01,97234.0,15,12,23,defensive shot,0.0,0,8,2.0,7,0.1048780487804877,-0.0443749999999999,not pass over the net,8.0,8,216.8,254.79,2,1,3,39,3240,8
28,1.0,00:54:16,97699.0,16,12,8,short service,0.0,1,7,2.0,6,1.1170731707317076,-0.5638020833333334,,,8,166.9,636.49,8,1,3,39,3241,12
28,2.0,00:54:17,97719.0,16,12,23,push/rush,0.0,1,6,1.0,8,-0.6914634146341464,1.4427083333333333,,,8,222.5,359.17,8,1,3,39,3241,12
28,3.0,00:54:18,97744.0,16,12,8,drop,1.0,0,8,2.0,8,0.7329268292682927,-0.5861458333333335,,,8,130.1,741.29,8,1,3,39,3241,12
28,4.0,00:54:18,97768.0,16,12,23,net shot,0.0,1,8,2.0,7,0.2,0.2208333333333332,,,8,204.3,312.34,8,1,3,39,3241,12
28,5.0,00:54:20,97800.0,16,12,8,net shot,0.0,1,7,2.0,7,0.4853658536585367,-0.2288541666666666,,,7,188.4,576.54,7,1,3,39,3241,12
28,6.0,00:54:20,97820.0,16,12,23,lob,0.0,1,7,1.0,9,-0.045121951219512,1.5683333333333334,,,7,193.2,373.05,7,1,3,39,3241,12
28,7.0,00:54:22,97877.0,16,12,8,smash,0.0,0,9,2.0,5,-1.0146341463414634,-1.1375,,,9,168.2,761.53,8,1,3,39,3241,12
28,8.0,00:54:23,97906.0,16,12,23,defensive shot,0.0,0,5,1.0,8,-0.6963414634146341,1.0927604166666665,,,8,156.2,252.96,8,1,3,39,3241,12
28,9.0,00:54:23,97912.0,16,12,8,defensive shot,0.0,1,8,2.0,8,-0.0512195121951218,-0.8161979166666665,,,8,140.4,714.83,8,1,3,39,3241,12
28,10.0,00:54:24,97930.0,16,12,23,defensive shot,0.0,0,8,2.0,2,-0.9292682926829268,0.65234375,,,8,180.5,307.76,8,1,3,39,3241,12
28,11.0,00:54:25,97957.0,16,12,8,push/rush,0.0,1,2,1.0,3,-1.1134146341463411,-1.4725520833333334,,,8,145.3,623.65,8,1,3,39,3241,12
28,12.0,00:54:26,97987.0,16,12,23,drop,0.0,0,3,2.0,7,0.8743902439024389,-0.0254687499999999,touched the net,8.0,9,129.6,158.2,8,1,3,39,3241,12
1,1.0,00:06:45,12159.0,1,0,25,long service,0.0,0,7,1.0,9,-0.3987804878048779,-1.4366145833333337,,,8,189.9,670.23,8,1,1,40,3248,9
1,2.0,00:06:47,12223.0,1,0,24,smash,0.0,0,9,2.0,8,-0.024390243902439,0.8549999999999999,,,9,156.6,179.95,8,1,1,40,3248,9
1,3.0,00:06:47,12236.0,1,0,25,defensive shot,0.0,1,8,2.0,2,1.0280487804878051,-0.5070833333333334,,,8,193.4,662.56,9,1,1,40,3248,9
1,4.0,00:06:48,12261.0,1,0,24,net shot,0.0,1,2,2.0,1,1.3451219512195125,0.3503124999999999,,,8,227.7,344.71,8,1,1,40,3248,9
1,5.0,00:06:49,12291.0,1,0,25,net shot,0.0,0,1,2.0,2,1.3597560975609757,-0.3354687500000001,,,1,266.5,570.23,8,1,1,40,3248,9
1,6.0,00:06:50,12315.0,1,0,24,lob,0.0,1,2,1.0,4,-0.9439024390243904,1.5069270833333337,,,2,258.5,396.27,7,1,1,40,3248,9
1,7.0,00:06:51,12357.0,1,0,25,drop,0.0,1,4,2.0,8,0.8719512195121951,-0.5301562500000001,,,9,113.7,761.6,8,1,1,40,3248,9
1,8.0,00:06:52,12380.0,1,0,24,net shot,0.0,1,8,2.0,2,-0.9231707317073172,0.3465104166666665,,,8,215.7,326.04,8,1,1,40,3248,9
1,9.0,00:06:53,12412.0,1,0,25,lob,0.0,1,2,2.0,10,2.3426829268292684,-0.8913541666666666,out,24.0,7,115.5,555.17,8,1,1,40,3248,9
2,1.0,00:07:05,12779.0,1,1,24,long service,0.0,0,7,1.0,8,-0.7731707317073171,1.4503645833333334,,,8,184.7,262.35,8,0,1,40,3249,5
2,2.0,00:07:07,12839.0,1,1,25,smash,0.0,0,8,2.0,5,-1.0670731707317074,-0.9566145833333334,,,9,111.3,757.61,8,0,1,40,3249,5
2,3.0,00:07:08,12852.0,1,1,24,defensive shot,0.0,0,5,1.0,8,0.578048780487805,0.9774999999999996,,,8,127.6,278.0,8,0,1,40,3249,5
2,4.0,00:07:09,12876.0,1,1,25,drive,0.0,0,8,1.0,6,1.1817073170731704,-0.9645833333333332,,,8,162.3,670.36,8,0,1,40,3249,5
2,5.0,00:07:09,12892.0,1,1,24,defensive shot,0.0,1,6,2.0,10,-0.6634146341463415,1.787447916666667,out,25.0,8,205.7,277.35,8,0,1,40,3249,5
7,1.0,00:08:42,15661.0,4,3,24,long service,0.0,0,7,1.0,9,0.8207317073170733,1.6342708333333331,,,8,156.8,285.24,8,0,1,40,3254,10
7,2.0,00:08:44,15721.0,4,3,25,smash,0.0,0,9,2.0,6,1.1743902439024392,-1.016822916666667,,,9,230.7,782.11,8,0,1,40,3254,10
7,3.0,00:08:44,15733.0,4,3,24,defensive shot,0.0,1,6,2.0,1,1.2195121951219512,0.4451562500000001,,,8,163.6,297.52,8,0,1,40,3254,10
7,4.0,00:08:45,15759.0,4,3,25,net shot,0.0,0,1,2.0,7,-0.8365853658536585,-0.2616666666666667,,,5,251.5,606.19,8,0,1,40,3254,10
7,5.0,00:08:46,15785.0,4,3,24,lob,0.0,0,7,1.0,8,0.848780487804878,1.5040104166666666,,,7,132.1,390.61,8,0,1,40,3254,10
7,6.0,00:08:47,15817.0,4,3,25,smash,0.0,0,8,2.0,6,1.0365853658536586,-1.016354166666667,,,9,222.2,771.75,8,0,1,40,3254,10
7,7.0,00:08:47,15829.0,4,3,24,defensive shot,0.0,1,6,2.0,1,1.2914634146341462,0.5825520833333334,,,8,172.2,314.44,9,0,1,40,3254,10
7,8.0,00:08:48,15854.0,4,3,25,push/rush,0.0,0,1,1.0,6,1.326829268292683,-1.1778125,,,5,258.8,602.81,8,0,1,40,3254,10
7,9.0,00:08:49,15874.0,4,3,24,clear,0.0,1,6,1.0,5,0.9292682926829268,1.204791666666667,,,8,216.9,254.4,5,0,1,40,3254,10
7,10.0,00:08:50,15904.0,4,3,25,smash,0.0,0,5,2.0,6,1.3719512195121952,-1.3299479166666666,opponent's ball landed,25.0,8,218.8,715.78,8,0,1,40,3254,10
10,1.0,00:10:07,18218.0,4,6,25,long service,0.0,0,7,1.0,9,0.1841463414634145,-1.5994791666666668,,,8,169.1,667.28,8,0,1,40,3257,11
10,2.0,00:10:09,18281.0,4,6,24,clear,0.0,0,9,1.0,5,1.1646341463414631,1.2796875000000003,,,9,209.9,162.56,8,0,1,40,3257,11
10,3.0,00:10:10,18315.0,4,6,25,smash,0.0,0,5,2.0,8,-0.6402439024390244,-0.7799999999999999,,,3,259.6,770.31,8,0,1,40,3257,11
10,4.0,00:10:10,18329.0,4,6,24,defensive shot,0.0,0,8,2.0,2,-1.126829268292683,0.5972395833333332,,,8,164.3,307.27,3,0,1,40,3257,11
10,5.0,00:10:12,18362.0,4,6,25,lob,0.0,1,2,1.0,3,-0.9682926829268294,-1.5066666666666666,,,8,111.9,606.92,8,0,1,40,3257,11
10,6.0,00:10:13,18400.0,4,6,24,clear,0.0,0,3,1.0,3,1.0268292682926827,1.5384895833333332,,,9,115.9,177.53,8,0,1,40,3257,11
10,7.0,00:10:14,18440.0,4,6,25,clear,0.0,0,3,1.0,8,-0.7036585365853659,-1.26625,,,9,236.6,779.51,8,0,1,40,3257,11
10,8.0,00:10:15,18472.0,4,6,24,clear,0.0,0,8,1.0,4,-1.0926829268292682,1.5830208333333335,,,8,137.7,221.03,8,0,1,40,3257,11
10,9.0,00:10:17,18519.0,4,6,25,drop,1.0,0,4,2.0,6,1.4695121951219512,-0.5676562500000001,,,6,87.2,749.64,8,0,1,40,3257,11
10,10.0,00:10:18,18547.0,4,6,24,lob,0.0,1,6,1.0,8,0.1317073170731708,0.9376041666666666,,,6,255.5,339.84,8,0,1,40,3257,11
10,11.0,00:10:19,18576.0,4,6,25,smash,0.0,0,8,2.0,5,-1.2073170731707317,-1.1144270833333334,opponent's ball landed,25.0,8,199.3,659.44,8,0,1,40,3257,11
11,1.0,00:10:34,19025.0,4,7,25,long service,0.0,0,7,1.0,3,-1.0317073170731708,-1.5064062500000002,,,8,195.8,664.09,8,0,1,40,3258,16
11,2.0,00:10:36,19082.0,4,7,24,smash,0.0,0,3,2.0,6,-1.2000000000000002,1.1163020833333337,,,9,117.6,166.27,8,0,1,40,3258,16
11,3.0,00:10:36,19097.0,4,7,25,defensive shot,0.0,1,6,2.0,6,0.9670731707317076,-0.7357812499999999,,,8,180.7,670.27,8,0,1,40,3258,16
11,4.0,00:10:37,19120.0,4,7,24,push/rush,0.0,1,6,1.0,8,-0.7780487804878048,1.4503645833333334,,,8,228.4,306.75,8,0,1,40,3258,16
11,5.0,00:10:38,19150.0,4,7,25,smash,1.0,0,8,2.0,5,-1.1621951219512194,-0.9953645833333334,,,8,142.3,728.79,8,0,1,40,3258,16
11,6.0,00:10:38,19165.0,4,7,24,defensive shot,0.0,0,5,2.0,6,-1.4329268292682926,0.73890625,,,8,155.5,280.27,8,0,1,40,3258,16
11,7.0,00:10:39,19199.0,4,7,25,push/rush,0.0,1,6,1.0,5,-1.3682926829268294,-0.8529687499999999,,,6,98.1,613.62,8,0,1,40,3258,16
11,8.0,00:10:40,19214.0,4,7,24,smash,0.0,0,5,1.0,6,-1.3890243902439026,1.1399479166666666,,,8,124.4,297.85,6,0,1,40,3258,16
11,9.0,00:10:40,19229.0,4,7,25,defensive shot,0.0,1,6,2.0,5,-1.3707317073170733,-0.5703125,,,8,143.7,656.61,5,0,1,40,3258,16
11,10.0,00:10:41,19252.0,4,7,24,net shot,0.0,0,5,2.0,1,0.9731707317073172,0.4643749999999998,,,5,79.3,348.18,8,0,1,40,3258,16
11,11.0,00:10:42,19281.0,4,7,25,lob,0.0,0,1,1.0,9,-0.675609756097561,-1.4211979166666666,,,7,241.0,592.78,8,0,1,40,3258,16
11,12.0,00:10:43,19316.0,4,7,24,clear,0.0,0,9,1.0,3,1.0975609756097562,1.5727604166666669,,,9,126.8,169.0,8,0,1,40,3258,16
11,13.0,00:10:45,19352.0,4,7,25,drop,0.0,0,3,2.0,6,1.1658536585365855,-0.6750520833333334,,,3,253.0,759.75,8,0,1,40,3258,16
11,14.0,00:10:45,19379.0,4,7,24,lob,0.0,1,6,1.0,8,0.5292682926829269,1.4834895833333337,,,8,245.6,304.18,8,0,1,40,3258,16
11,15.0,00:10:47,19414.0,4,7,25,smash,0.0,0,8,2.0,8,0.4707317073170731,-0.9361979166666666,,,8,206.3,729.93,8,0,1,40,3258,16
11,16.0,00:10:47,19425.0,4,7,24,defensive shot,0.0,1,8,2.0,7,0.6634146341463415,0.0647916666666666,touched the net,25.0,8,162.9,275.2,8,0,1,40,3258,16
12,1.0,00:11:04,19937.0,5,7,25,long service,0.0,0,7,1.0,9,0.7939024390243902,-1.557604166666667,,,8,170.6,654.92,8,1,1,40,3259,12
12,2.0,00:11:06,19996.0,5,7,24,smash,0.0,0,9,2.0,5,1.229268292682927,0.910625,,,9,238.5,176.39,8,1,1,40,3259,12
12,3.0,00:11:07,20014.0,5,7,25,defensive shot,0.0,0,5,2.0,7,0.0085365853658535,-0.5155729166666667,,,8,243.9,665.4,8,1,1,40,3259,12
12,4.0,00:11:08,20040.0,5,7,24,push/rush,0.0,0,7,2.0,6,-1.3780487804878048,1.4655208333333334,,,8,200.0,361.02,8,1,1,40,3259,12
12,5.0,00:11:09,20076.0,5,7,25,clear,0.0,1,6,1.0,5,-1.3865853658536589,-0.8783333333333333,,,6,96.8,741.43,8,1,1,40,3259,12
12,6.0,00:11:10,20102.0,5,7,24,smash,0.0,0,5,1.0,6,-1.0804878048780486,1.139375,,,8,111.4,295.5,8,1,1,40,3259,12
12,7.0,00:11:10,20120.0,5,7,25,defensive shot,0.0,1,6,2.0,2,0.9682926829268294,-0.4834895833333332,,,8,147.0,676.49,5,1,1,40,3259,12
12,8.0,00:11:11,20146.0,5,7,24,net shot,0.0,1,2,2.0,7,-0.421951219512195,0.248333333333333,,,8,230.2,323.55,8,1,1,40,3259,12
12,9.0,00:11:12,20180.0,5,7,25,lob,0.0,1,7,1.0,9,0.6158536585365854,-1.4119791666666668,,,7,164.7,542.28,8,1,1,40,3259,12
12,10.0,00:11:14,20221.0,5,7,24,clear,1.0,0,9,1.0,6,-1.2792682926829269,1.2989583333333332,,,8,202.1,233.71,8,1,1,40,3259,12
12,11.0,00:11:15,20259.0,5,7,25,clear,1.0,0,6,1.0,3,-1.3475609756097562,-1.476145833333333,,,8,129.1,704.66,8,1,1,40,3259,12
12,12.0,00:11:16,20304.0,5,7,24,clear,0.0,0,3,2.0,4,-1.075609756097561,1.6572395833333335,opponent's ball landed,24.0,3,76.3,183.48,8,1,1,40,3259,12
14,1.0,00:12:05,21758.0,6,8,25,long service,0.0,0,7,1.0,9,-0.0573170731707315,-1.5836979166666667,,,8,189.0,668.71,8,1,1,40,3261,9
14,2.0,00:12:07,21817.0,6,8,24,drop,1.0,0,9,2.0,6,-1.3634146341463411,0.82421875,,,9,154.4,163.08,8,1,1,40,3261,9
14,3.0,00:12:08,21841.0,6,8,25,lob,0.0,1,6,1.0,3,-1.1939024390243904,-1.3906770833333333,,,6,97.0,631.54,8,1,1,40,3261,9
14,4.0,00:12:09,21874.0,6,8,24,smash,0.0,0,3,2.0,8,-0.2073170731707317,1.0513541666666668,,,3,95.3,186.07,8,1,1,40,3261,9
14,5.0,00:12:09,21885.0,6,8,25,defensive shot,0.0,1,8,2.0,8,0.8292682926829268,-0.6739583333333332,,,8,173.9,683.88,5,1,1,40,3261,9
14,6.0,00:12:10,21912.0,6,8,24,push/rush,0.0,1,8,1.0,6,-0.9902439024390244,1.3717708333333334,,,8,215.7,323.66,8,1,1,40,3261,9
14,7.0,00:12:11,21946.0,6,8,25,drop,0.0,1,6,2.0,8,0.6646341463414634,-0.6369791666666668,,,8,126.9,738.56,8,1,1,40,3261,9
14,8.0,00:12:12,21968.0,6,8,24,net shot,0.0,1,8,2.0,2,-1.4060975609756097,0.3952604166666666,,,8,211.3,330.8,8,1,1,40,3261,9
14,9.0,00:12:13,21996.0,6,8,25,net shot,0.0,1,2,2.0,2,-1.3609756097560974,0.1213020833333334,not pass over the net,24.0,2,102.6,569.39,8,1,1,40,3261,9
18,1.0,00:13:25,24162.0,9,9,25,long service,0.0,0,7,1.0,9,0.6987804878048782,-1.469739583333333,,,8,168.1,665.75,8,1,1,40,3265,5
18,2.0,00:13:27,24221.0,9,9,24,smash,1.0,0,9,2.0,8,-0.7439024390243902,1.0603125000000002,,,9,240.7,187.5,8,1,1,40,3265,5
18,3.0,00:13:27,24237.0,9,9,25,defensive shot,0.0,1,8,2.0,7,-0.1463414634146341,-0.2526562499999999,,,8,202.8,656.33,8,1,1,40,3265,5
18,4.0,00:13:28,24266.0,9,9,24,lob,0.0,0,7,1.0,6,-0.8658536585365854,1.4646875,,,7,173.3,377.01,8,1,1,40,3265,5
18,5.0,00:13:29,24298.0,9,9,25,smash,1.0,0,6,2.0,10,1.6378048780487806,-1.0581250000000002,out,24.0,8,138.2,728.81,8,1,1,40,3265,5
23,1.0,00:15:55,28651.0,12,11,24,short service,0.0,1,7,2.0,8,0.2817073170731706,0.6651562500000002,,,8,165.5,321.68,8,0,1,40,3270,9
23,2.0,00:15:55,28675.0,12,11,25,net shot,0.0,1,8,2.0,2,1.2195121951219512,-0.20171875,,,8,224.1,608.0,8,0,1,40,3270,9
23,3.0,00:15:56,28702.0,12,11,24,lob,0.0,1,2,1.0,9,-0.270731707317073,1.6292187499999995,,,7,230.6,383.26,8,0,1,40,3270,9
23,4.0,00:15:58,28756.0,12,11,25,clear,0.0,0,9,1.0,3,-0.9878048780487804,-1.55046875,,,9,153.7,779.8,8,0,1,40,3270,9
23,5.0,00:15:59,28794.0,12,11,24,drop,0.0,0,3,2.0,2,-1.0609756097560976,0.5245833333333335,,,9,123.3,185.81,8,0,1,40,3270,9
23,6.0,00:16:00,28826.0,12,11,25,net shot,0.0,1,2,2.0,2,0.9304878048780488,-0.3454687499999999,,,7,117.5,593.45,8,0,1,40,3270,9
23,7.0,00:16:01,28854.0,12,11,24,lob,0.0,1,2,1.0,8,-0.0146341463414632,1.4419791666666668,,,7,224.4,374.39,8,0,1,40,3270,9
23,8.0,00:16:03,28899.0,12,11,25,drop,0.0,0,8,2.0,6,1.3914634146341467,-0.5318229166666667,,,9,167.5,766.7,8,0,1,40,3270,9
23,9.0,00:16:04,28925.0,12,11,24,net shot,0.0,1,6,2.0,10,2.326829268292683,-0.1397916666666665,not pass over the net,25.0,6,263.4,325.66,8,0,1,40,3270,9
25,1.0,00:16:37,29920.0,13,12,24,short service,0.0,1,7,2.0,7,-0.6548780487804878,0.6229687500000001,,,8,184.9,321.53,8,0,1,40,3272,5
25,2.0,00:16:38,29945.0,13,12,25,push/rush,0.0,1,7,1.0,9,0.8036585365853659,-1.3842187499999998,,,8,141.7,606.76,8,0,1,40,3272,5
25,3.0,00:16:39,29976.0,13,12,24,smash,1.0,0,9,2.0,5,1.3207317073170732,1.064166666666667,,,8,192.7,223.21,8,0,1,40,3272,5
25,4.0,00:16:39,29993.0,13,12,25,defensive shot,0.0,0,5,2.0,2,1.409756097560976,-0.3809895833333332,,,8,226.5,676.13,8,0,1,40,3272,5
25,5.0,00:16:40,30019.0,13,12,24,push/rush,0.0,1,2,2.0,10,-1.554878048780488,1.4657812499999998,out,25.0,6,265.7,360.52,8,0,1,40,3272,5
27,1.0,00:17:19,31185.0,14,13,25,long service,0.0,0,7,1.0,9,0.3036585365853659,-1.5409375,,,8,168.6,667.28,8,1,1,40,3274,13
27,2.0,00:17:21,31246.0,14,13,24,smash,0.0,0,9,2.0,8,0.0,0.8549479166666666,,,9,217.1,168.15,8,1,1,40,3274,13
27,3.0,00:17:22,31260.0,14,13,25,defensive shot,0.0,1,8,2.0,6,1.0731707317073171,-0.5782812499999999,,,8,202.0,673.22,8,1,1,40,3274,13
27,4.0,00:17:22,31281.0,14,13,24,push/rush,0.0,1,6,1.0,6,-0.9182926829268292,1.4077604166666664,,,8,230.7,344.69,8,1,1,40,3274,13
27,5.0,00:17:23,31315.0,14,13,25,clear,1.0,0,6,1.0,4,1.1621951219512197,-1.4141145833333333,,,8,143.1,742.61,8,1,1,40,3274,13
27,6.0,00:17:24,31347.0,14,13,24,clear,1.0,0,4,1.0,5,1.2524390243902437,1.48234375,,,8,221.8,233.54,8,1,1,40,3274,13
27,7.0,00:17:26,31381.0,14,13,25,drop,0.0,0,5,2.0,1,-0.9390243902439024,-0.4426041666666667,,,3,276.2,780.66,8,1,1,40,3274,13
27,8.0,00:17:26,31405.0,14,13,24,net shot,0.0,0,1,2.0,2,-1.273170731707317,0.2992708333333335,,,8,112.2,336.28,8,1,1,40,3274,13
27,9.0,00:17:27,31437.0,14,13,25,lob,0.0,1,2,1.0,9,-0.3512195121951221,-1.465625,,,2,97.3,557.06,8,1,1,40,3274,13
27,10.0,00:17:29,31490.0,14,13,24,smash,0.0,0,9,2.0,5,1.175609756097561,0.9025,,,9,138.7,168.89,8,1,1,40,3274,13
27,11.0,00:17:30,31510.0,14,13,25,defensive shot,0.0,0,5,1.0,2,1.380487804878049,-0.3355208333333334,,,8,232.0,659.29,9,1,1,40,3274,13
27,12.0,00:17:31,31539.0,14,13,24,net shot,0.0,1,2,2.0,1,1.4109756097560977,0.3117187500000001,,,2,263.6,387.45,8,1,1,40,3274,13
27,13.0,00:17:32,31568.0,14,13,25,lob,0.0,0,1,2.0,10,2.4170731707317072,-1.3905208333333334,out,24.0,1,261.4,568.51,8,1,1,40,3274,13
29,1.0,00:18:02,32474.0,16,13,24,long service,0.0,0,7,1.0,4,-0.9353658536585366,1.569114583333333,,,8,185.4,252.09,8,1,1,40,3276,8
29,2.0,00:18:04,32529.0,16,13,25,smash,0.0,0,4,2.0,5,-0.9402439024390244,-0.8926562499999999,,,4,94.4,786.44,8,1,1,40,3276,8
29,3.0,00:18:04,32544.0,16,13,24,defensive shot,0.0,0,5,2.0,8,0.4646341463414633,0.8956770833333335,,,8,141.3,285.37,8,1,1,40,3276,8
29,4.0,00:18:05,32576.0,16,13,25,push/rush,0.0,0,8,1.0,8,-0.6402439024390244,-0.7799999999999999,,,8,182.4,645.46,8,1,1,40,3276,8
29,5.0,00:18:06,32593.0,16,13,24,defensive shot,0.0,0,8,2.0,7,0.2975609756097561,0.5939062499999999,,,8,150.2,302.52,8,1,1,40,3276,8
29,6.0,00:18:07,32617.0,16,13,25,lob,0.0,0,7,1.0,8,-0.6548780487804878,-1.2250520833333334,,,8,171.0,609.93,8,1,1,40,3276,8
29,7.0,00:18:08,32646.0,16,13,24,smash,0.0,0,8,2.0,8,-0.2573170731707316,0.9547916666666668,,,8,153.4,257.51,8,1,1,40,3276,8
29,8.0,00:18:08,32655.0,16,13,25,defensive shot,0.0,1,8,2.0,10,1.65,-0.6402083333333334,out,24.0,8,191.4,665.64,8,1,1,40,3276,8
30,1.0,00:18:20,33009.0,17,13,24,long service,0.0,0,7,1.0,3,1.1719512195121955,1.6202604166666668,,,8,157.8,257.47,8,1,1,40,3277,12
30,2.0,00:18:22,33065.0,17,13,25,drop,0.0,0,3,2.0,1,-1.0585365853658537,-0.4887499999999998,,,3,259.7,774.23,8,1,1,40,3277,12
30,3.0,00:18:22,33089.0,17,13,24,push/rush,0.0,0,1,1.0,6,-1.0719512195121952,1.3501041666666669,,,7,125.7,368.38,8,1,1,40,3277,12
30,4.0,00:18:23,33118.0,17,13,25,smash,1.0,0,6,1.0,5,-0.995121951219512,-0.8415624999999999,,,8,141.9,728.79,8,1,1,40,3277,12
30,5.0,00:18:24,33128.0,17,13,24,defensive shot,0.0,0,5,2.0,5,1.024390243902439,0.9110937499999996,,,8,137.3,267.84,8,1,1,40,3277,12
30,6.0,00:18:25,33155.0,17,13,25,push/rush,0.0,0,5,1.0,6,1.1207317073170728,-1.13640625,,,8,234.6,645.21,8,1,1,40,3277,12
30,7.0,00:18:25,33177.0,17,13,24,clear,0.0,1,6,1.0,5,0.9609756097560976,1.3465104166666666,,,8,208.2,277.33,8,1,1,40,3277,12
30,8.0,00:18:26,33205.0,17,13,25,smash,0.0,0,5,2.0,6,1.0731707317073171,-1.0033333333333332,,,8,226.2,729.85,8,1,1,40,3277,12
30,9.0,00:18:27,33218.0,17,13,24,defensive shot,0.0,1,6,2.0,1,1.3731707317073174,0.6182812500000002,,,8,169.8,307.22,5,1,1,40,3277,12
30,10.0,00:18:28,33248.0,17,13,25,net shot,0.0,0,1,2.0,2,1.4987804878048778,-0.2134895833333333,,,5,257.9,617.73,8,1,1,40,3277,12
30,11.0,00:18:29,33278.0,17,13,24,lob,0.0,1,2,1.0,9,-0.5426829268292683,1.5478645833333335,,,2,275.5,374.01,8,1,1,40,3277,12
30,12.0,00:18:30,33328.0,17,13,25,drop,0.0,0,9,2.0,1,1.0329268292682925,0.1147916666666667,touched the net,24.0,9,126.8,773.41,8,1,1,40,3277,12
32,1.0,00:19:10,34501.0,18,14,25,long service,0.0,0,7,1.0,9,-0.7378048780487805,-1.5221354166666667,,,8,188.4,677.81,8,1,1,40,3279,21
32,2.0,00:19:12,34561.0,18,14,24,clear,0.0,0,9,1.0,8,-0.5658536585365854,1.385520833333333,,,9,135.9,193.98,8,1,1,40,3279,21
32,3.0,00:19:13,34590.0,18,14,25,smash,0.0,0,8,2.0,6,1.054878048780488,-0.9125,,,8,132.9,688.53,8,1,1,40,3279,21
32,4.0,00:19:13,34606.0,18,14,24,defensive shot,0.0,1,6,1.0,3,1.35,1.5241145833333334,,,8,151.9,295.17,8,1,1,40,3279,21
32,5.0,00:19:14,34645.0,18,14,25,clear,0.0,0,3,1.0,3,-0.8890243902439026,-1.4203645833333336,,,3,267.3,762.36,8,1,1,40,3279,21
32,6.0,00:19:16,34681.0,18,14,24,clear,0.0,0,3,1.0,3,1.1585365853658536,1.51046875,,,8,124.7,213.11,8,1,1,40,3279,21
32,7.0,00:19:17,34717.0,18,14,25,clear,0.0,0,3,1.0,4,1.090243902439024,-1.4713020833333337,,,8,247.5,744.94,8,1,1,40,3279,21
32,8.0,00:19:18,34759.0,18,14,24,drop,1.0,0,4,2.0,7,-0.6841463414634146,0.5691666666666665,,,4,261.6,187.31,8,1,1,40,3279,21
32,9.0,00:19:19,34784.0,18,14,25,net shot,0.0,1,7,2.0,7,-0.5158536585365855,-0.1315104166666666,,,8,115.5,595.15,9,1,1,40,3279,21
32,10.0,00:19:20,34814.0,18,14,24,lob,0.0,0,7,1.0,9,-0.4439024390243903,1.6294791666666668,,,7,145.1,372.74,8,1,1,40,3279,21
32,11.0,00:19:22,34864.0,18,14,25,drop,1.0,0,9,2.0,1,-1.3121951219512191,-0.5113541666666667,,,9,127.2,772.1,8,1,1,40,3279,21
32,12.0,00:19:23,34890.0,18,14,24,net shot,0.0,0,1,2.0,7,-0.5670731707317073,0.3359895833333333,,,5,92.3,334.09,8,1,1,40,3279,21
32,13.0,00:19:24,34921.0,18,14,25,net shot,0.0,1,7,2.0,7,0.7817073170731706,-0.1894791666666666,,,7,140.3,589.92,8,1,1,40,3279,21
32,14.0,00:19:24,34946.0,18,14,24,lob,0.0,1,7,1.0,9,-0.5292682926829269,1.5753125,,,7,210.0,413.9,8,1,1,40,3279,21
32,15.0,00:19:26,35003.0,18,14,25,clear,1.0,0,9,1.0,9,0.8134146341463413,-1.49921875,,,9,125.5,774.72,8,1,1,40,3279,21
32,16.0,00:19:27,35036.0,18,14,24,clear,1.0,0,9,1.0,6,-0.9317073170731708,1.2983333333333331,,,8,210.9,238.88,8,1,1,40,3279,21
32,17.0,00:19:28,35068.0,18,14,25,clear,1.0,0,6,1.0,3,-0.9841463414634146,-1.42,,,8,158.8,710.31,8,1,1,40,3279,21
32,18.0,00:19:30,35109.0,18,14,24,drop,0.0,0,3,2.0,2,-1.147560975609756,0.5882812500000002,,,3,99.2,169.26,8,1,1,40,3279,21
32,19.0,00:19:31,35140.0,18,14,25,lob,0.0,1,2,1.0,3,-1.151219512195122,-1.5059375,,,7,120.4,590.03,8,1,1,40,3279,21
32,20.0,00:19:32,35180.0,18,14,24,clear,0.0,0,3,1.0,6,-1.301219512195122,1.4298958333333331,,,9,112.9,166.31,8,1,1,40,3279,21
32,21.0,00:19:33,35210.0,18,14,25,clear,1.0,0,6,2.0,10,-1.0609756097560976,-1.7909375,out,24.0,8,130.9,731.63,8,1,1,40,3279,21
36,1.0,00:21:12,38184.0,19,17,25,long service,0.0,0,7,1.0,9,-0.5707317073170733,-1.5374479166666666,,,8,189.5,667.18,8,0,1,40,3283,10
36,2.0,00:21:14,38244.0,19,17,24,smash,0.0,0,9,2.0,8,0.352439024390244,0.8458333333333332,,,9,136.7,166.09,8,0,1,40,3283,10
